PPG,EMG,EEG,SCR,ECG
0.4723546772268227,1.2927368826166523,1.257040222812926,0.33014480852775907,0.7788543483193038
0.47210170721823436,0.3476264928793635,1.0904906395414105,-2.388243443670656,1.1162026351483263
1.2098875156811524,1.630112319317436,0.20108352961059975,0.4411886600081594,1.122148269112792
-3.193444981010994,-1.0494008204705916,0.6877828231609706,0.7126683836808501,0.6988506975047903
0.8437024287846585,0.21354176073278686,-0.8767588578992025,-0.41187246920585024,-0.6783118632069132
0.4403455705589662,0.8639118039339388,0.1509379719478023,-0.08996946260368302,-0.8017995882648621
1.5440289115551658,-0.47866469894646,1.3372433406009077,1.5139883837179382,-1.2818163780139202
0.9737711014121408,-0.04463331173744346,0.3195410535827832,0.05555144994587483,1.0859805782533163
-0.3463195446785467,-0.2324353647792071,-1.2380625705556532,2.0492837077161092,0.5320860513112792
0.1170943812423052,-0.38904080833987953,1.4728651748356505,-0.11012347415474974,1.3631309835024734
-0.40150299018332614,0.13003961085127633,0.4888704258680608,-0.038304064956907635,-0.24364501379852863
0.2442043540058256,1.6381039551658867,1.4404683705015597,-0.7292630898976966,0.8854548119700848
0.5275701655269995,0.45460936683861525,0.714827317828342,-1.7882842770826097,0.49891952151206315
-1.647805076587126,-0.7615983646990333,0.09498276315284737,-2.005778733277399,-1.4234279774013492
-1.1397930914751109,0.35082602278630043,0.056878453681271264,1.8766135242750923,-1.1281914657855021
-0.17486897684820765,-0.20094584592552256,1.2852100622809755,0.011298943470625895,-1.1501840895615691
-0.5283816288578271,-1.4083550611621065,0.19540563541341635,0.13653090796400585,-0.9168148302085475
-0.08732904176367438,0.5869410407854658,1.4575619576522885,0.46433590705431965,0.39330178275051153
0.5995661970769872,-0.5325613344714034,0.4438518462643023,-0.18058717187922468,-0.9348673539321583
-1.2621946575961973,1.6115593360825555,0.7654524102044096,0.27828613549189957,1.2523394454946486
-0.027747282424133282,-1.1772304588515567,-0.4027986321125645,0.3058503182119027,-0.6581127552243616
0.9481932221214715,-1.7722688294089486,-0.4435554246117569,0.792117833675478,1.905873368233011
1.3400801736929486,0.37727526801646993,-1.0176274380121642,0.4895273596794346,0.67246852510931
-0.2256312006178181,-1.3391953853216552,0.6846663242137101,-0.30827149505557006,-2.3442183307718842
-0.421656594119921,1.8237788226906708,1.474854575932234,1.152275149221008,-0.7080569198674214
-0.26027601753979834,1.393084306434691,-1.2373914279467095,0.44907330380563504,0.47038109748643897
1.997149986932162,1.1302899876861625,0.039165810937432655,-0.1114204000208899,-1.0345717968832393
0.22983444586422339,-0.8129134348488053,0.27654509261397764,-0.6089318251581889,-0.8410646986175029
0.3489843385482489,-0.22319102591471246,0.04354924264976875,-0.6057173582798699,-0.32132485766664187
0.4529808612106889,0.8979003850573085,-1.289972875025551,-0.10415035198748895,0.7698344159666797
1.2925710468532319,-0.8982996765174136,-1.1783367175483543,0.8705962692903373,2.383125443503321
0.665010708470351,-1.7481016851739177,1.6562774194255503,0.7773106767922356,-0.3695426562197397
1.9941963441496144,2.831915163104634,0.5305375032301929,-0.09989875590252552,-1.0247730656136818
-1.5514869048607791,-0.346001933483205,-0.3677686730892599,0.2616397350729702,-0.1539144784184312
-0.5785739839561483,-0.12346661399040379,-1.4986734793284853,-1.0356498905838694,2.6813411268183076
-0.2945101738178403,-0.5154652342127661,-0.48992280136203886,-0.8920446401742205,-0.450722870910466
0.2545575767318601,-0.6708360327155076,0.673109061828238,1.8281432898285892,1.4983592276486866
-0.3326954154224218,0.4333320255728053,-0.1882994532683225,-0.8303253760195646,-1.1334137940574776
-0.7021410296621183,0.3465711353660833,0.26352886313134577,0.32089227313069585,-0.5492517074315624
-1.0675755329487722,-0.04713235673370316,-0.055033347772763225,1.4258353494892524,-1.1974347186184178
-0.274971789366426,1.589533775843757,0.24776304925533574,-1.6428477924334906,-1.2727319359891343
0.5752701420397702,0.549591545415087,1.270499479027858,0.0772587625852101,-0.9505459228678642
0.28485103846803883,-0.1622044810139773,-1.647464505481487,-1.810598461071889,1.7755972477617075
0.12842372288139936,-1.9340824036727502,-0.09459392486746153,-0.8613041429835447,-0.2521505097462824
1.116772712188623,-1.7355528194682062,-2.2831308793278553,-0.13594871742175987,-0.04018856118761865
0.07827443486213877,0.15264527154841082,-0.5319336153520836,0.7587342451614114,1.0254339752334851
2.5357299710544603,1.3149492167687413,0.5069071087406555,0.984611525336425,0.9974510624517894
0.8046675279563839,0.7539386574633765,1.0820976750830142,0.710709047650575,0.7992784687050052
-1.6734942383281635,-0.982228457736333,0.4554966398350973,1.2135375639490995,-0.6443139221617188
0.7805986465159294,-0.5184358671509643,-0.16663359085105037,0.09549813955093596,-1.5622687949574345
-0.012860789590251975,1.8514566380344186,-1.1868095932544505,1.1608794883340572,0.3932073054817171
-0.6189839682788644,-1.8471290944154253,0.00014154822378534176,1.3746983007722042,-1.3266561895711997
1.2708138239768687,1.178929617767544,-1.1525621501458478,-0.11398026656607269,-0.5964224219716956
-3.389801305565176,1.2310302177960857,0.4371464254754743,-0.48658348706375487,-1.4633918446667298
0.6948823397835436,-0.2659971160358597,-0.5375713476043881,0.12611737125656974,1.0411762197730325
0.9568046390364635,-0.7017094373924561,-0.21516070955917613,-0.5703842252870064,1.2655022444232573
-0.21736826872157822,-3.423387173533253,-0.5001185668920831,-0.8033688962811134,0.49472118679156557
0.8646981539246419,0.9920541108254329,2.384704948465656,-1.5871105056502763,-1.6929226145792156
2.0479175303123083,-0.41488102634283214,-0.8548895066934518,-0.7581538094887772,-1.5903135988292152
-0.3208672863450553,0.7152328612596227,-0.7802360628300722,0.7830473023646705,0.9044941458247484
0.32155059720185697,0.9443201774803213,0.30112516459634997,0.8301506042070983,1.5272532531512044
-0.05316027865819043,-0.15640399182615156,0.425983993893353,-0.5123112163515563,0.8788963505447908
0.05260641731258063,1.2171801347468945,0.043737173418380064,-0.4494730626371138,0.8611437528249466
-0.1841575425330128,0.8943416282076303,-1.3807542043038106,1.5038540249787609,0.03184071705521496
1.5711768064587388,-0.1031320546833629,-1.5806759753292317,-0.082380508861492,-1.0368367694399723
0.22723744310218566,0.06362001326599345,0.9587677334215483,0.5389796890406178,-1.2135278006727155
-1.4293966729852987,-1.3939127477419393,0.9320759226842558,0.4826486669910492,1.8713264144847956
0.8985697738133733,-0.06020815539379302,-1.6211637520113975,0.3615043945125057,2.381357592598904
0.01216871882847173,-0.26760311281725707,-2.235932478027627,-0.9797893887095734,0.6447720297120741
-0.3234034644643516,1.2801119850716667,-1.006783475480182,0.4477924971180532,0.6708727344306802
0.3745331165813932,0.7353946253419082,-0.7263096431346471,-0.9229567151235731,-0.1922801562041886
-0.8556717349526011,-0.862347644446478,-0.8654434450253103,0.10203013969961022,-2.7905659703216594
1.499841332081555,0.08740163998947287,-0.9387586327633759,-0.1740534328932075,1.1566266400312146
-0.480444655746188,0.7248512421434851,-0.3190101149773451,1.317754445587026,1.2980787194835397
0.8674411502105488,-0.03009631581412262,0.15797318058007825,-0.20815732148541513,-1.989991664139053
1.3963084596874464,1.611686418982468,-0.5567170764730471,-0.6374326219343995,-0.5841871821357174
-0.6326625650565055,-1.0190661731229684,-1.5492919165478691,1.595153610398394,-1.7101075173735345
0.07609254923850481,-0.7764741991747578,-0.6293755696791076,-4.486148831873698e-05,0.05411132667681374
-0.5305083471656256,-1.7908680396012135,-0.27842921876745325,0.18451883233870037,-2.4533673968601746
0.6122340223404237,-1.0518869417089194,-1.6965049085532566,-0.35131677379640425,-0.3492260099611091
-0.5302150567738904,0.8455923881476713,-0.33645362803735196,0.356129117810024,1.4246902124289722
-0.42613321525566367,0.24790883698104788,-0.17587364865793212,-0.1685804200159346,1.5056822516873158
-2.6023350135759054,-1.508261399982312,0.5084649836298843,0.27583884118254337,-0.153506548553626
-0.8994025605682069,0.04220296321907649,-1.409799084828167,-0.26943835625074314,-1.0028715262746148
0.36914938016305343,0.14380560551173108,0.3547400092457846,-0.21268366772205743,0.6234667589796339
0.10004789613493847,1.7657531135392497,0.5517228684271922,-1.1775651979467063,0.6221779747510671
0.6276622994365805,0.13251783474803738,-0.8090692161773921,-1.4117662599411474,-0.6466947452663206
-0.4242517968288191,-1.6754715798421327,0.22123179964637696,-1.2213352283969243,2.2463959330007133
0.4659106399543892,-0.5199659182982689,0.3554039975520401,-0.8738939595755698,-0.663778310195553
-0.4866298802491258,1.6412652022461178,0.5338215402664419,0.35658427528558373,-0.3660182564852094
-0.6330196378595918,1.5637945329307554,-0.07193589853670797,0.7574348214524048,-0.26192836241242773
-1.8763835797432697,-0.16660098872547888,-0.2783620891095902,1.5186878831292137,-0.196477747748289
-0.693460861165495,0.6304076674595748,-1.4022812820616641,0.17338431613459784,1.0132742880300587
1.6301633434178366,-1.3282962608139348,0.1323432038243193,-3.109228531703115,0.38087956931025807
-0.09521358246093362,-0.09687985504094457,0.5538436682153877,-0.5622766119075395,-1.2376985912116114
0.6033636234686681,-1.0285981220322127,-1.3354022425358003,-0.0005030249908114695,-1.0316431794631549
1.222644060561252,-0.9343872401191671,0.358115242493041,0.42274881318538116,-1.1961520590218242
0.46281226299262257,2.1240366438597893,0.06513786426308277,0.5588208530089694,-2.0580403836378496
0.992260056313752,-1.179600223102108,-1.3633361047516002,0.25928948084319897,-0.7174798574513923
0.3999188091195835,0.5366213686188609,1.1623087340973393,-1.1610660848876972,0.3269002607773504
-0.19979500729550423,-0.7358676798247025,-0.7246080913190917,-0.5877252479435546,0.10718025851799008
-0.9183453819520911,0.3065359758302884,-0.6571599716006278,0.3618939685686383,-0.0796652145127122
2.3248512275222404,0.9971828524829937,0.5223612674034023,-0.7884300685987856,1.278458514004788
-0.36358057395858456,0.4356548917270437,0.8860968232622879,-0.6681273521736086,0.3471652249277183
0.058687622384297665,-0.347367686243539,-0.14434758763154343,0.7085157065955402,-1.4066433997218275
0.10197136652571692,-0.42200022169274165,0.14065052439700776,-0.2192038097340937,-0.9443313567075993
1.0939856352854929,-0.7426313491910697,-0.25680117711749284,-1.0707309964997946,1.5009083781427175
0.2413302189310516,-0.9886018569892743,-0.2481900776553104,-0.1751407199321455,1.8879221258547048
-0.013115375996127186,-0.029959457028220324,-2.940708640403004,0.8340827985297895,0.10179662854126663
-0.5873614833009762,-1.8805680466738361,3.3301580656720944,-0.00265676838903535,-0.27501760554443727
-1.1472285664327129,0.022692406646332337,-1.7712929073446617,0.5393242654064357,-3.024625516723803
0.04237600876201707,-1.9099392680003902,0.15588267585530774,1.5563190823050148,-0.21463636964701777
1.0350389134525644,-0.13724585171701612,-2.0351507248363774,-1.7125153111703406,-0.7884273783609557
0.5837373315814699,-1.5830311261106285,-0.19960893117054437,0.8770415969575084,-0.527748102217893
1.4134642585480095,-0.8892952706600129,0.5990658341689955,0.41116670966865554,-1.0535496020197495
-1.350067721535618,1.282332002372921,-1.1269896134670516,0.48539662025634145,1.5996759935928224
0.06762993912929828,-0.9103641645478663,-0.1767437310304812,-0.6122795262649181,-1.6357164141720921
-0.23064834787332694,1.3044794664711092,1.2047367449381885,0.8760680026764506,-2.0619984074513016
-0.5798266200156935,0.6563950096056891,-1.1672070751835755,0.2997452995934966,-0.3766352691177519
0.15486763485845997,-1.2912757895115878,-1.0774704142759977,0.3879923221211734,-0.7732001887283576
0.5579363097038118,-0.9151079526819372,0.5218894034960527,0.13550445254306098,-0.43102214800382493
3.3201406258834223,-0.7035351147930055,1.5565060152761936,-0.1221929972932479,-0.6737278803720707
-0.07089702770818894,1.6509378678063877,0.7936948428196239,0.04742156046193158,-2.169661924720041
-0.15293097379616044,-0.078372161333671,0.18894490198190764,0.4480488716032495,-0.4736612461329367
0.016494720079988295,-0.5001816562663441,0.8380523824381221,0.4574495807707322,1.0808656448496812
-1.1780484788346572,1.4431372288726712,-0.049021188446733754,0.45378968411620085,0.38056848069632837
-0.7576925864702708,-1.6541759272845404,0.6386474640658922,0.42363493539600044,0.7353143743584205
0.29047060195132884,-0.3161157072406535,0.4098477203497598,0.4289153795497955,1.1109040371652052
1.9712062388376135,0.3672608663509974,0.6488297806558015,-0.24665578130190147,-1.0848092276160317
-0.09884278136691141,0.37852673998532427,0.5713119221849249,-1.3398750982147705,-1.730430142410617
-0.4415067284801265,0.5202973409834671,-0.19451304095656474,-1.1340826633303223,-1.854256750492141
0.24985045675598416,-0.8544267346113532,1.8756804565613514,2.090164204536691,0.3552491375845306
-0.8108376901763316,-0.32701363097964614,-0.14450242834821075,-1.5820597325243613,-2.083153129190004
0.9042569826464766,-0.41821844472374803,-0.4424015898349425,-0.8440836464192922,-0.8293629386613929
-0.4406214055018026,0.9477400090837474,-1.058126118704371,0.26497802067482723,0.5272410426028239
-0.1385800708495071,-0.491724505882603,-0.38218016396602184,1.098290371431844,-0.6819818223103357
2.21765583319992,0.6577594466838659,0.5987340366406426,-0.7002891532952296,-0.4793642312693991
1.3419031092922677,-0.058606079184916546,0.3676780509643706,-1.9782133094543606,0.9366055020802089
-0.9030351045826807,0.09864579816159608,0.35270282542514003,-0.026963811556850407,-0.09397933308558297
-0.30799572551800414,-0.5449914059201711,0.41645793304216366,0.7555552240136989,0.3746872243220054
1.7582368285454262,-1.1130369814179917,0.35265579233524424,0.08301993496843542,1.8234933361995278
-1.5652944292940303,-0.018003168779328293,-1.171022635523691,-0.12067857093226243,-0.4654253111424017
-0.20593786064390093,1.371434258530481,-0.5432181206470167,0.0977578811342723,-1.213707981918827
1.0101309277561092,0.07753703975588698,0.006618803086687491,0.4131109596533951,0.5696898963963462
-0.7132033843564664,-1.3895174754548245,0.7434379730087879,1.5471493600056085,-0.5912665620912234
-1.030771205839464,-0.8746047543304335,-0.37535461921966745,1.3293320954849441,-0.9707192255762772
-2.6670625336509697,-1.4006461270182797,0.31685853792688246,-1.2452570178825688,0.3417618352809313
1.652913471570024,-2.607536541646114,-2.197614100094953,-0.6320457692399774,-1.0961689843876816
0.025345353641076616,-0.03739297822559925,-0.5234655153910899,0.7714331471208228,-3.008267387884346
-0.6373117516148539,-0.17009232113883277,0.3607495225048733,1.349990862322937,-0.19850015660570053
-0.07946899797131757,0.652192350446928,0.3875470972376188,0.2852703581705786,-1.7120248362701085
-0.018173557265446758,0.388969163568027,0.964133975946654,0.31673599238152766,1.1166576140019742
0.5668818067975725,-0.6201891225365275,-0.20688346907863464,-0.37809062277444844,-0.07474212866757345
1.0329990196108407,-0.23573214616486554,-0.18290121316272726,0.09197702101565237,1.3050175155109478
-1.067747150423041,0.44643514444477145,-0.8531539108045412,0.4076631606316132,0.3942107531772674
-1.1231735654700103,0.13395966164315645,-0.8051110034944063,-2.219502862575171,-1.6577065854268855
1.6537719662959844,1.5586283510256498,1.4518609610706847,0.21939245227840082,-1.2742570473642407
0.5676127490992872,0.2750815042405594,1.357788798821577,-0.3836208431539956,-0.30521815259476404
-0.6504279254806185,0.5401279628560736,1.923811096596069,0.7352961193347511,0.8391672573319263
-0.8345904535321613,0.34579336202404365,0.9977080694706688,-0.8670182244108638,-0.45599547722927514
1.922168107044261,-0.0056851216724795785,1.2788997163429996,1.7414526688719172,-1.0207118205420198
0.29903880814659256,-0.8185795124556394,0.4226548606296972,-1.9634357800181654,1.3981550128773046
0.1489562206083007,-0.8273245669610754,-0.31652383811605955,-1.037105967265333,-0.9474129823105157
0.18716439290649856,0.69933449471989,-0.6071320645810552,-0.33384887409960307,2.302509548075901
0.31665458304967853,0.9499580722716539,1.34647053656923,0.4569795377242859,0.15685902611688282
1.330666489217521,-1.1003090094941002,-0.01431889513383851,-1.0774818289642245,-0.4715266732292203
-0.34733298686373487,0.18564422035522565,-1.1640178466941808,1.6847135855408863,0.22176250193392436
-0.7583481285952751,-1.5663019147722843,1.7905491290149256,1.1736296263305086,1.1964966277801437
-0.2480798944768621,-0.9266205350738965,-2.0377766678298865,0.8684183711254986,0.3921179576388822
-0.6113282370408565,-0.559846726955752,0.5566884349149137,0.6219087707032669,0.8797649098448342
0.44735513402705657,-1.103038880173125,0.5274350433375156,0.15142964202580872,1.2215488120049551
0.6972087020484864,0.806308759455798,0.3582773935166376,0.6711507312171551,-0.1001677048136503
0.7916345841337897,0.858055850404585,-0.1703520726654653,-0.26302212251672263,1.9882096414221002
0.8536693862631354,0.37683169735236205,0.8290983758014285,-0.2327425398938253,-0.999908960637162
-0.4668704436790647,-0.6274779825459684,-0.2995829661326652,0.5352772239747335,-0.8277982816640725
2.4898830132728147,-0.7686277129713956,0.16022579616183225,0.0545760329757606,0.7095919775939626
-0.9547348149908036,-0.24532541224928014,-0.5657561148526891,1.5271795867460378,1.432796587035469
-0.8420901479462636,1.5492634736154551,0.1317754979479576,1.433474840932993,0.015457493015611737
0.37206211608858814,0.14417091388401385,0.24012239179271871,-0.22010978283564125,0.11767715377769224
0.09833169968811374,1.8922660160557885,-1.3213751317396873,0.8534985952130788,1.0306100591847036
-1.1411279654789448,0.41107961970416135,-0.01941303389454745,0.0625990766260447,-0.8065555733497325
